method,anomaly_type,pipeline_size,trial,true_root_cause,target_node,rank,top1,top3,top5,reciprocal_rank,false_rc_rate_k5,elapsed_ms,convergence_iters
VAE+APA-RCA+GNN,A6_multi_source,small,1,SRC_STOCK_1_PRICE,,3.0,0,1,1,0.3333333333333333,0.8,0.0,0
VAE+APA-RCA+GNN,A6_multi_source,small,6,SRC_STOCK_3_PRICE,,3.0,0,1,1,0.3333333333333333,0.8,0.0,0
VAE+APA-RCA+GNN,A6_multi_source,small,11,SRC_STOCK_2_PRICE,,3.0,0,1,1,0.3333333333333333,0.8,0.0,0
VAE+APA-RCA+GNN,A6_multi_source,small,16,SRC_STOCK_2_PRICE,,3.0,0,1,1,0.3333333333333333,0.8,0.0,0
VAE+APA-RCA+GNN,A6_multi_source,small,21,SRC_STOCK_1_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
VAE+APA-RCA+GNN,A6_multi_source,small,26,SRC_STOCK_3_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
VAE+APA-RCA+GNN,A7_coincidental,small,1,SRC_STOCK_2_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
VAE+APA-RCA+GNN,A7_coincidental,small,6,SRC_STOCK_2_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
VAE+APA-RCA+GNN,A7_coincidental,small,11,SRC_STOCK_1_PRICE,,2.0,0,1,1,0.5,0.8,0.0,0
VAE+APA-RCA+GNN,A7_coincidental,small,16,SRC_STOCK_2_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
VAE+APA-RCA+GNN,A7_coincidental,small,21,SRC_STOCK_1_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
VAE+APA-RCA+GNN,A7_coincidental,small,26,SRC_STOCK_3_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
VAE+APA-RCA+GNN,A1_source_corruption,medium,1,SRC_STOCK_3_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
VAE+APA-RCA+GNN,A1_source_corruption,medium,6,SRC_STOCK_3_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
VAE+APA-RCA+GNN,A1_source_corruption,medium,11,SRC_STOCK_1_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
VAE+APA-RCA+GNN,A1_source_corruption,medium,16,SRC_STOCK_3_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
VAE+APA-RCA+GNN,A1_source_corruption,medium,21,SRC_STOCK_2_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
VAE+APA-RCA+GNN,A1_source_corruption,medium,26,SRC_STOCK_5_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
VAE+APA-RCA+GNN,A2_etl_logic_error,medium,1,ETL_FX_STOCK_3_PRICE,,,0,0,0,0.0,1.0,0.0,0
VAE+APA-RCA+GNN,A2_etl_logic_error,medium,6,ETL_FX_STOCK_3_PRICE,,,0,0,0,0.0,1.0,0.0,0
VAE+APA-RCA+GNN,A2_etl_logic_error,medium,11,ETL_FX_STOCK_1_PRICE,,,0,0,0,0.0,1.0,0.0,0
VAE+APA-RCA+GNN,A2_etl_logic_error,medium,16,ETL_FX_STOCK_3_PRICE,,,0,0,0,0.0,1.0,0.0,0
VAE+APA-RCA+GNN,A2_etl_logic_error,medium,21,ETL_FX_STOCK_2_PRICE,,,0,0,0,0.0,1.0,0.0,0
VAE+APA-RCA+GNN,A2_etl_logic_error,medium,26,ETL_FX_STOCK_5_PRICE,,,0,0,0,0.0,1.0,0.0,0
VAE+APA-RCA+GNN,A3_feature_calc_error,medium,1,FEAT_VOL20_STOCK_3_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
VAE+APA-RCA+GNN,A3_feature_calc_error,medium,6,FEAT_VOL20_STOCK_3_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
VAE+APA-RCA+GNN,A3_feature_calc_error,medium,11,FEAT_VOL20_STOCK_1_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
VAE+APA-RCA+GNN,A3_feature_calc_error,medium,16,FEAT_VOL20_STOCK_3_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
VAE+APA-RCA+GNN,A3_feature_calc_error,medium,21,FEAT_VOL20_STOCK_2_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
VAE+APA-RCA+GNN,A3_feature_calc_error,medium,26,FEAT_VOL20_STOCK_5_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
VAE+APA-RCA+GNN,A4_aggregation_error,medium,1,FEAT_SECTOR_A,,,0,0,0,0.0,1.0,0.0,0
VAE+APA-RCA+GNN,A4_aggregation_error,medium,6,FEAT_SECTOR_A,,,0,0,0,0.0,1.0,0.0,0
VAE+APA-RCA+GNN,A4_aggregation_error,medium,11,FEAT_SECTOR_A,,,0,0,0,0.0,1.0,0.0,0
VAE+APA-RCA+GNN,A4_aggregation_error,medium,16,FEAT_SECTOR_B,,,0,0,0,0.0,1.0,0.0,0
VAE+APA-RCA+GNN,A4_aggregation_error,medium,21,FEAT_SECTOR_A,,,0,0,0,0.0,1.0,0.0,0
VAE+APA-RCA+GNN,A4_aggregation_error,medium,26,FEAT_SECTOR_B,,,0,0,0,0.0,1.0,0.0,0
VAE+APA-RCA+GNN,A5_downstream_masking,medium,1,SRC_STOCK_3_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
VAE+APA-RCA+GNN,A5_downstream_masking,medium,6,SRC_STOCK_3_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
VAE+APA-RCA+GNN,A5_downstream_masking,medium,11,SRC_STOCK_1_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
VAE+APA-RCA+GNN,A5_downstream_masking,medium,16,SRC_STOCK_3_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
VAE+APA-RCA+GNN,A5_downstream_masking,medium,21,SRC_STOCK_2_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
VAE+APA-RCA+GNN,A5_downstream_masking,medium,26,SRC_STOCK_5_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
VAE+APA-RCA+GNN,A6_multi_source,medium,1,SRC_STOCK_3_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
VAE+APA-RCA+GNN,A6_multi_source,medium,6,SRC_STOCK_2_PRICE,,2.0,0,1,1,0.5,0.8,0.0,0
VAE+APA-RCA+GNN,A6_multi_source,medium,11,SRC_STOCK_1_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
VAE+APA-RCA+GNN,A6_multi_source,medium,16,SRC_STOCK_2_PRICE,,2.0,0,1,1,0.5,0.8,0.0,0
VAE+APA-RCA+GNN,A6_multi_source,medium,21,SRC_STOCK_2_PRICE,,2.0,0,1,1,0.5,0.8,0.0,0
VAE+APA-RCA+GNN,A6_multi_source,medium,26,SRC_STOCK_2_PRICE,,2.0,0,1,1,0.5,0.8,0.0,0
VAE+APA-RCA+GNN,A7_coincidental,medium,1,SRC_STOCK_3_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
VAE+APA-RCA+GNN,A7_coincidental,medium,6,SRC_STOCK_3_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
VAE+APA-RCA+GNN,A7_coincidental,medium,11,SRC_STOCK_1_PRICE,,2.0,0,1,1,0.5,0.8,0.0,0
VAE+APA-RCA+GNN,A7_coincidental,medium,16,SRC_STOCK_3_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
VAE+APA-RCA+GNN,A7_coincidental,medium,21,SRC_STOCK_2_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
VAE+APA-RCA+GNN,A7_coincidental,medium,26,SRC_STOCK_5_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
VAE+APA-RCA+GNN,A1_source_corruption,large,1,SRC_STOCK_4_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
VAE+APA-RCA+GNN,A1_source_corruption,large,6,SRC_STOCK_4_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
VAE+APA-RCA+GNN,A1_source_corruption,large,11,SRC_STOCK_2_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
VAE+APA-RCA+GNN,A1_source_corruption,large,16,SRC_STOCK_5_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
VAE+APA-RCA+GNN,A1_source_corruption,large,21,SRC_STOCK_3_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
VAE+APA-RCA+GNN,A1_source_corruption,large,26,SRC_STOCK_7_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
VAE+APA-RCA+GNN,A2_etl_logic_error,large,1,ETL_FX_STOCK_4_PRICE,,,0,0,0,0.0,1.0,0.0,0
VAE+APA-RCA+GNN,A2_etl_logic_error,large,6,ETL_FX_STOCK_4_PRICE,,,0,0,0,0.0,1.0,0.0,0
VAE+APA-RCA+GNN,A2_etl_logic_error,large,11,ETL_FX_STOCK_2_PRICE,,,0,0,0,0.0,1.0,0.0,0
VAE+APA-RCA+GNN,A2_etl_logic_error,large,16,ETL_FX_STOCK_5_PRICE,,,0,0,0,0.0,1.0,0.0,0
VAE+APA-RCA+GNN,A2_etl_logic_error,large,21,ETL_FX_STOCK_3_PRICE,,,0,0,0,0.0,1.0,0.0,0
VAE+APA-RCA+GNN,A2_etl_logic_error,large,26,ETL_FX_STOCK_7_PRICE,,,0,0,0,0.0,1.0,0.0,0
VAE+APA-RCA+GNN,A3_feature_calc_error,large,1,FEAT_VOL20_STOCK_4_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
VAE+APA-RCA+GNN,A3_feature_calc_error,large,6,FEAT_VOL20_STOCK_4_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
VAE+APA-RCA+GNN,A3_feature_calc_error,large,11,FEAT_VOL20_STOCK_2_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
VAE+APA-RCA+GNN,A3_feature_calc_error,large,16,FEAT_VOL20_STOCK_5_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
VAE+APA-RCA+GNN,A3_feature_calc_error,large,21,FEAT_VOL20_STOCK_3_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
VAE+APA-RCA+GNN,A3_feature_calc_error,large,26,FEAT_VOL20_STOCK_7_PRICE,,,0,0,0,0.0,1.0,0.0,0
VAE+APA-RCA+GNN,A4_aggregation_error,large,1,FEAT_SECTOR_A,,,0,0,0,0.0,1.0,0.0,0
VAE+APA-RCA+GNN,A4_aggregation_error,large,6,FEAT_SECTOR_A,,,0,0,0,0.0,1.0,0.0,0
VAE+APA-RCA+GNN,A4_aggregation_error,large,11,FEAT_SECTOR_A,,,0,0,0,0.0,1.0,0.0,0
VAE+APA-RCA+GNN,A4_aggregation_error,large,16,FEAT_SECTOR_B,,,0,0,0,0.0,1.0,0.0,0
VAE+APA-RCA+GNN,A4_aggregation_error,large,21,FEAT_SECTOR_A,,,0,0,0,0.0,1.0,0.0,0
VAE+APA-RCA+GNN,A4_aggregation_error,large,26,FEAT_SECTOR_B,,,0,0,0,0.0,1.0,0.0,0
VAE+APA-RCA+GNN,A5_downstream_masking,large,1,SRC_STOCK_4_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
VAE+APA-RCA+GNN,A5_downstream_masking,large,6,SRC_STOCK_4_PRICE,,2.0,0,1,1,0.5,0.8,0.0,0
VAE+APA-RCA+GNN,A5_downstream_masking,large,11,SRC_STOCK_2_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
VAE+APA-RCA+GNN,A5_downstream_masking,large,16,SRC_STOCK_5_PRICE,,2.0,0,1,1,0.5,0.8,0.0,0
VAE+APA-RCA+GNN,A5_downstream_masking,large,21,SRC_STOCK_3_PRICE,,2.0,0,1,1,0.5,0.8,0.0,0
VAE+APA-RCA+GNN,A5_downstream_masking,large,26,SRC_STOCK_7_PRICE,,,0,0,0,0.0,1.0,0.0,0
VAE+APA-RCA+GNN,A6_multi_source,large,1,SRC_STOCK_4_PRICE,,3.0,0,1,1,0.3333333333333333,0.8,0.0,0
VAE+APA-RCA+GNN,A6_multi_source,large,6,SRC_STOCK_3_PRICE,,2.0,0,1,1,0.5,0.8,0.0,0
VAE+APA-RCA+GNN,A6_multi_source,large,11,SRC_STOCK_1_PRICE,,2.0,0,1,1,0.5,0.8,0.0,0
VAE+APA-RCA+GNN,A6_multi_source,large,16,SRC_STOCK_4_PRICE,,3.0,0,1,1,0.3333333333333333,0.8,0.0,0
VAE+APA-RCA+GNN,A6_multi_source,large,21,SRC_STOCK_4_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
VAE+APA-RCA+GNN,A6_multi_source,large,26,SRC_STOCK_4_PRICE,,2.0,0,1,1,0.5,0.8,0.0,0
VAE+APA-RCA+GNN,A7_coincidental,large,1,SRC_STOCK_4_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
VAE+APA-RCA+GNN,A7_coincidental,large,6,SRC_STOCK_4_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
VAE+APA-RCA+GNN,A7_coincidental,large,11,SRC_STOCK_2_PRICE,,2.0,0,1,1,0.5,0.8,0.0,0
VAE+APA-RCA+GNN,A7_coincidental,large,16,SRC_STOCK_5_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
VAE+APA-RCA+GNN,A7_coincidental,large,21,SRC_STOCK_3_PRICE,,2.0,0,1,1,0.5,0.8,0.0,0
VAE+APA-RCA+GNN,A7_coincidental,large,26,SRC_STOCK_7_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
APA-RCA-v2+GNN,A1_source_corruption,small,2,SRC_STOCK_3_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
APA-RCA-v2+GNN,A1_source_corruption,small,7,SRC_STOCK_3_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
APA-RCA-v2+GNN,A1_source_corruption,small,12,SRC_STOCK_2_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
APA-RCA-v2+GNN,A1_source_corruption,small,17,SRC_STOCK_3_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
APA-RCA-v2+GNN,A1_source_corruption,small,22,SRC_STOCK_3_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
APA-RCA-v2+GNN,A1_source_corruption,small,27,SRC_STOCK_1_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
APA-RCA-v2+GNN,A2_etl_logic_error,small,2,ETL_FX_STOCK_3_PRICE,,3.0,0,1,1,0.3333333333333333,0.8,0.0,0
APA-RCA-v2+GNN,A2_etl_logic_error,small,7,ETL_FX_STOCK_3_PRICE,,6.0,0,0,0,0.16666666666666666,1.0,0.0,0
APA-RCA-v2+GNN,A2_etl_logic_error,small,12,ETL_FX_STOCK_2_PRICE,,6.0,0,0,0,0.16666666666666666,1.0,0.0,0
APA-RCA-v2+GNN,A2_etl_logic_error,small,17,ETL_FX_STOCK_3_PRICE,,3.0,0,1,1,0.3333333333333333,0.8,0.0,0
APA-RCA-v2+GNN,A2_etl_logic_error,small,22,ETL_FX_STOCK_3_PRICE,,7.0,0,0,0,0.14285714285714285,1.0,0.0,0
APA-RCA-v2+GNN,A2_etl_logic_error,small,27,ETL_FX_STOCK_1_PRICE,,5.0,0,0,1,0.2,0.8,0.0,0
APA-RCA-v2+GNN,A3_feature_calc_error,small,2,FEAT_VOL20_STOCK_3_PRICE,,3.0,0,1,1,0.3333333333333333,0.8,0.0,0
APA-RCA-v2+GNN,A3_feature_calc_error,small,7,FEAT_VOL20_STOCK_3_PRICE,,,0,0,0,0.0,1.0,0.0,0
APA-RCA-v2+GNN,A3_feature_calc_error,small,12,FEAT_VOL20_STOCK_2_PRICE,,2.0,0,1,1,0.5,0.8,0.0,0
APA-RCA-v2+GNN,A3_feature_calc_error,small,17,FEAT_VOL20_STOCK_3_PRICE,,,0,0,0,0.0,1.0,0.0,0
APA-RCA-v2+GNN,A3_feature_calc_error,small,22,FEAT_VOL20_STOCK_3_PRICE,,3.0,0,1,1,0.3333333333333333,0.8,0.0,0
APA-RCA-v2+GNN,A3_feature_calc_error,small,27,FEAT_VOL20_STOCK_1_PRICE,,,0,0,0,0.0,1.0,0.0,0
APA-RCA-v2+GNN,A4_aggregation_error,small,2,FEAT_SECTOR_B,,,0,0,0,0.0,1.0,0.0,0
APA-RCA-v2+GNN,A4_aggregation_error,small,7,FEAT_SECTOR_B,,,0,0,0,0.0,1.0,0.0,0
APA-RCA-v2+GNN,A4_aggregation_error,small,12,FEAT_SECTOR_B,,,0,0,0,0.0,1.0,0.0,0
APA-RCA-v2+GNN,A4_aggregation_error,small,17,FEAT_SECTOR_B,,,0,0,0,0.0,1.0,0.0,0
APA-RCA-v2+GNN,A4_aggregation_error,small,22,FEAT_SECTOR_B,,,0,0,0,0.0,1.0,0.0,0
APA-RCA-v2+GNN,A4_aggregation_error,small,27,FEAT_SECTOR_A,,,0,0,0,0.0,1.0,0.0,0
APA-RCA-v2+GNN,A5_downstream_masking,small,2,SRC_STOCK_3_PRICE,,6.0,0,0,0,0.16666666666666666,1.0,0.0,0
APA-RCA-v2+GNN,A5_downstream_masking,small,7,SRC_STOCK_3_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
APA-RCA-v2+GNN,A5_downstream_masking,small,12,SRC_STOCK_2_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
APA-RCA-v2+GNN,A5_downstream_masking,small,17,SRC_STOCK_3_PRICE,,,0,0,0,0.0,1.0,0.0,0
APA-RCA-v2+GNN,A5_downstream_masking,small,22,SRC_STOCK_3_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
APA-RCA-v2+GNN,A5_downstream_masking,small,27,SRC_STOCK_1_PRICE,,6.0,0,0,0,0.16666666666666666,1.0,0.0,0
APA-RCA-v2+GNN,A6_multi_source,small,2,SRC_STOCK_2_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
APA-RCA-v2+GNN,A6_multi_source,small,7,SRC_STOCK_1_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
APA-RCA-v2+GNN,A6_multi_source,small,12,SRC_STOCK_1_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
APA-RCA-v2+GNN,A6_multi_source,small,17,SRC_STOCK_2_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
APA-RCA-v2+GNN,A6_multi_source,small,22,SRC_STOCK_3_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
APA-RCA-v2+GNN,A6_multi_source,small,27,SRC_STOCK_2_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
APA-RCA-v2+GNN,A7_coincidental,small,2,SRC_STOCK_3_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
APA-RCA-v2+GNN,A7_coincidental,small,7,SRC_STOCK_3_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
APA-RCA-v2+GNN,A7_coincidental,small,12,SRC_STOCK_2_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
APA-RCA-v2+GNN,A7_coincidental,small,17,SRC_STOCK_3_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
APA-RCA-v2+GNN,A7_coincidental,small,22,SRC_STOCK_3_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
APA-RCA-v2+GNN,A7_coincidental,small,27,SRC_STOCK_1_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
APA-RCA-v2+GNN,A1_source_corruption,medium,2,SRC_STOCK_5_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
APA-RCA-v2+GNN,A1_source_corruption,medium,7,SRC_STOCK_5_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
APA-RCA-v2+GNN,A1_source_corruption,medium,12,SRC_STOCK_4_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
APA-RCA-v2+GNN,A1_source_corruption,medium,17,SRC_STOCK_4_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
APA-RCA-v2+GNN,A1_source_corruption,medium,22,SRC_STOCK_4_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
APA-RCA-v2+GNN,A1_source_corruption,medium,27,SRC_STOCK_1_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
APA-RCA-v2+GNN,A2_etl_logic_error,medium,2,ETL_FX_STOCK_5_PRICE,,3.0,0,1,1,0.3333333333333333,0.8,0.0,0
APA-RCA-v2+GNN,A2_etl_logic_error,medium,7,ETL_FX_STOCK_5_PRICE,,2.0,0,1,1,0.5,0.8,0.0,0
APA-RCA-v2+GNN,A2_etl_logic_error,medium,12,ETL_FX_STOCK_4_PRICE,,5.0,0,0,1,0.2,0.8,0.0,0
APA-RCA-v2+GNN,A2_etl_logic_error,medium,17,ETL_FX_STOCK_4_PRICE,,3.0,0,1,1,0.3333333333333333,0.8,0.0,0
APA-RCA-v2+GNN,A2_etl_logic_error,medium,22,ETL_FX_STOCK_4_PRICE,,5.0,0,0,1,0.2,0.8,0.0,0
APA-RCA-v2+GNN,A2_etl_logic_error,medium,27,ETL_FX_STOCK_1_PRICE,,5.0,0,0,1,0.2,0.8,0.0,0
APA-RCA-v2+GNN,A3_feature_calc_error,medium,2,FEAT_VOL20_STOCK_5_PRICE,,2.0,0,1,1,0.5,0.8,0.0,0
APA-RCA-v2+GNN,A3_feature_calc_error,medium,7,FEAT_VOL20_STOCK_5_PRICE,,2.0,0,1,1,0.5,0.8,0.0,0
APA-RCA-v2+GNN,A3_feature_calc_error,medium,12,FEAT_VOL20_STOCK_4_PRICE,,2.0,0,1,1,0.5,0.8,0.0,0
APA-RCA-v2+GNN,A3_feature_calc_error,medium,17,FEAT_VOL20_STOCK_4_PRICE,,2.0,0,1,1,0.5,0.8,0.0,0
APA-RCA-v2+GNN,A3_feature_calc_error,medium,22,FEAT_VOL20_STOCK_4_PRICE,,,0,0,0,0.0,1.0,0.0,0
APA-RCA-v2+GNN,A3_feature_calc_error,medium,27,FEAT_VOL20_STOCK_1_PRICE,,2.0,0,1,1,0.5,0.8,0.0,0
APA-RCA-v2+GNN,A4_aggregation_error,medium,2,FEAT_SECTOR_B,,,0,0,0,0.0,1.0,0.0,0
APA-RCA-v2+GNN,A4_aggregation_error,medium,7,FEAT_SECTOR_B,,,0,0,0,0.0,1.0,0.0,0
APA-RCA-v2+GNN,A4_aggregation_error,medium,12,FEAT_SECTOR_B,,,0,0,0,0.0,1.0,0.0,0
APA-RCA-v2+GNN,A4_aggregation_error,medium,17,FEAT_SECTOR_B,,,0,0,0,0.0,1.0,0.0,0
APA-RCA-v2+GNN,A4_aggregation_error,medium,22,FEAT_SECTOR_B,,,0,0,0,0.0,1.0,0.0,0
APA-RCA-v2+GNN,A4_aggregation_error,medium,27,FEAT_SECTOR_A,,,0,0,0,0.0,1.0,0.0,0
APA-RCA-v2+GNN,A5_downstream_masking,medium,2,SRC_STOCK_5_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
APA-RCA-v2+GNN,A5_downstream_masking,medium,7,SRC_STOCK_5_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
APA-RCA-v2+GNN,A5_downstream_masking,medium,12,SRC_STOCK_4_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
APA-RCA-v2+GNN,A5_downstream_masking,medium,17,SRC_STOCK_4_PRICE,,4.0,0,0,1,0.25,0.8,0.0,0
APA-RCA-v2+GNN,A5_downstream_masking,medium,22,SRC_STOCK_4_PRICE,,3.0,0,1,1,0.3333333333333333,0.8,0.0,0
APA-RCA-v2+GNN,A5_downstream_masking,medium,27,SRC_STOCK_1_PRICE,,7.0,0,0,0,0.14285714285714285,1.0,0.0,0
APA-RCA-v2+GNN,A6_multi_source,medium,2,SRC_STOCK_2_PRICE,,2.0,0,1,1,0.5,0.8,0.0,0
APA-RCA-v2+GNN,A6_multi_source,medium,7,SRC_STOCK_3_PRICE,,2.0,0,1,1,0.5,0.8,0.0,0
APA-RCA-v2+GNN,A6_multi_source,medium,12,SRC_STOCK_4_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
APA-RCA-v2+GNN,A6_multi_source,medium,17,SRC_STOCK_4_PRICE,,2.0,0,1,1,0.5,0.8,0.0,0
APA-RCA-v2+GNN,A6_multi_source,medium,22,SRC_STOCK_4_PRICE,,2.0,0,1,1,0.5,0.8,0.0,0
APA-RCA-v2+GNN,A6_multi_source,medium,27,SRC_STOCK_2_PRICE,,2.0,0,1,1,0.5,0.8,0.0,0
APA-RCA-v2+GNN,A7_coincidental,medium,2,SRC_STOCK_5_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
APA-RCA-v2+GNN,A7_coincidental,medium,7,SRC_STOCK_5_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
APA-RCA-v2+GNN,A7_coincidental,medium,12,SRC_STOCK_4_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
APA-RCA-v2+GNN,A7_coincidental,medium,17,SRC_STOCK_4_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
APA-RCA-v2+GNN,A7_coincidental,medium,22,SRC_STOCK_4_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
APA-RCA-v2+GNN,A7_coincidental,medium,27,SRC_STOCK_1_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
APA-RCA-v2+GNN,A1_source_corruption,large,2,SRC_STOCK_7_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
APA-RCA-v2+GNN,A1_source_corruption,large,7,SRC_STOCK_8_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
APA-RCA-v2+GNN,A1_source_corruption,large,12,SRC_STOCK_5_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
APA-RCA-v2+GNN,A1_source_corruption,large,17,SRC_STOCK_6_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
APA-RCA-v2+GNN,A1_source_corruption,large,22,SRC_STOCK_7_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
APA-RCA-v2+GNN,A1_source_corruption,large,27,SRC_STOCK_1_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
APA-RCA-v2+GNN,A2_etl_logic_error,large,2,ETL_FX_STOCK_7_PRICE,,4.0,0,0,1,0.25,0.8,0.0,0
APA-RCA-v2+GNN,A2_etl_logic_error,large,7,ETL_FX_STOCK_8_PRICE,,5.0,0,0,1,0.2,0.8,0.0,0
APA-RCA-v2+GNN,A2_etl_logic_error,large,12,ETL_FX_STOCK_5_PRICE,,4.0,0,0,1,0.25,0.8,0.0,0
APA-RCA-v2+GNN,A2_etl_logic_error,large,17,ETL_FX_STOCK_6_PRICE,,6.0,0,0,0,0.16666666666666666,1.0,0.0,0
APA-RCA-v2+GNN,A2_etl_logic_error,large,22,ETL_FX_STOCK_7_PRICE,,4.0,0,0,1,0.25,0.8,0.0,0
APA-RCA-v2+GNN,A2_etl_logic_error,large,27,ETL_FX_STOCK_1_PRICE,,5.0,0,0,1,0.2,0.8,0.0,0
APA-RCA-v2+GNN,A3_feature_calc_error,large,2,FEAT_VOL20_STOCK_7_PRICE,,2.0,0,1,1,0.5,0.8,0.0,0
APA-RCA-v2+GNN,A3_feature_calc_error,large,7,FEAT_VOL20_STOCK_8_PRICE,,2.0,0,1,1,0.5,0.8,0.0,0
APA-RCA-v2+GNN,A3_feature_calc_error,large,12,FEAT_VOL20_STOCK_5_PRICE,,1.0,1,1,1,1.0,0.8,0.0,0
APA-RCA-v2+GNN,A3_feature_calc_error,large,17,FEAT_VOL20_STOCK_6_PRICE,,,0,0,0,0.0,1.0,0.0,0
APA-RCA-v2+GNN,A3_feature_calc_error,large,22,FEAT_VOL20_STOCK_7_PRICE,,2.0,0,1,1,0.5,0.8,0.0,0
APA-RCA-v2+GNN,A3_feature_calc_error,large,27,FEAT_VOL20_STOCK_1_PRICE,,2.0,0,1,1,0.5,0.8,0.0,0
